Path,SourceCommit
glossary/algorithm,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/alignment_container,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/alignment_subject,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/alpha,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/alpn,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/api,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/apple_safari,ac287b7a4b7de33be5f649a0d3bb7bfca882808f
glossary/application_context,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/argument,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/aria,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/arpa,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/arpanet,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/array,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ascii,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/aspect_ratio,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/asynchronous,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/atag,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/attribute,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/authentication,79f65d8322a4e55e9f3f4c91441c9188dbe670e0
glossary/authenticator,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bandwidth,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/base64,8e832fce3360267f296722dfd6dd87d1c547b1bf
glossary/baseline/compatibility,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/baseline,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/baseline/typography,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/bcp_47_language_tag,e7bc0ed5466f5834641d75d416fa81886cf6b37e
glossary/beacon,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bezier_curve,f69b6693212029ce4b9fa0c753729044577af548
glossary/bfcache,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bidi,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bigint,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/binding,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bitwise_flags,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/blink,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/blink_element,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/block-level_content,96a73163513476fe49bfba695acedb7622135354
glossary/block/css,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/block,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/block/scripting,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/block_cipher_mode_of_operation,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/boolean/aria,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/boolean/html,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/boolean,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/boolean/javascript,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bounding_box,13839b2979cc244034ffb1fe243240778b0cd23f
glossary/breadcrumb,f3bf4e2bd456159093d3820253be9f266ace070a
glossary/brotli_compression,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/browser,74e7902b0875b6378d77df6d2d925a2d09d19f5d
glossary/browsing_context,8b67ae9ed4fb1b14e4d596c6bbcb4e08a9af2964
glossary/buffer,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/bun,6722199b4d63fad3c33db1146af380fc98b6c202
glossary/cache,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cacheable,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/caldav,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/call_stack,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/callback_function,bc0796927a1f937dc8ba92afde355fb2d7c05306
glossary/camel_case,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/canonical_order,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/canvas,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/card_sorting,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/carddav,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/caret,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cdn,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/certificate_authority,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/certified,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/challenge,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/character,df9652f304077e033f6217ac06874c3bc9565062
glossary/character_encoding,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/character_reference,ff4dc3d43e814614df60ecdb7376b59698660ac2
glossary/character_set,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/chrome,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cia,cded3768aaaafc953486126a8847ecbdf00fb049
glossary/cipher,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cipher_suite,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ciphertext,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/class,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/closure,f2497dd4077c67b7832a466868fd5c828df40ec1
glossary/cloud,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cloud_computing,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cls,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cms,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/code_point,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/code_splitting,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/code_unit,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/codec,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/color_space,423161782178b119c64cd0b41bff8df20dc84a56
glossary/color_wheel,5ba55a6939c0aaf988fc4d34ad7e51c52373a2a6
glossary/compile,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/compile_time,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/composite_operation,96a73163513476fe49bfba695acedb7622135354
glossary/compression_dictionary_transport,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/computer_programming,13839b2979cc244034ffb1fe243240778b0cd23f
glossary/conditional,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/constant,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/constructor,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/content_header,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/continuous_integration,7d4f930455a349e3c73836500add3d4840c76f5d
glossary/continuous_media,13839b2979cc244034ffb1fe243240778b0cd23f
glossary/control_flow,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cookie,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/copyleft,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cors-safelisted_request_header,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cors-safelisted_response_header,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cors,ca26363fcc6fc861103d40ac0205e5c5b79eb2fa
glossary/crawler,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/credential,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/crlf,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cross-site_scripting,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cross_axis,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/crud,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cryptanalysis,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/cryptography,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/csp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/csr,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/csrf,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/css,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/css_descriptor,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/css_pixel,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/css_preprocessor,06e6e54baef7032c4e81ca93291fde0a0585de8b
glossary/css_selector,c52ed787442db9d65b21f5c2874fa6bfd08a253a
glossary/cssom,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/data_structure,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/database,7d4f930455a349e3c73836500add3d4840c76f5d
glossary/debounce,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/decryption,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/deep_copy,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/delta,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/denial_of_service,0c81cbce5f95a0be935724bcd936f5592774eb3a
glossary/deno,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/deserialization,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/developer_tools,13839b2979cc244034ffb1fe243240778b0cd23f
glossary/device_pixel,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/digital_certificate,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/digital_signature,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/distributed_denial_of_service,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dmz,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dns,632359b60e58a4f5b2a69020dd79d0ecf38d4dbb
glossary/doctype,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/document_directive,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/document_environment,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dom,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/domain,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/domain_name,42cdcf670eb79e8b6857ef7bd4a9f3befa38a4c2
glossary/domain_sharding,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dominator,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dsl/digital_subscriber_line,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dsl/domain_specific_language,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dsl,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dtls,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dtmf,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/dynamic_typing,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ecma,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ecmascript,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/effective_connection_type,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/element,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/encapsulation,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/encryption,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/endianness,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/engine,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/engine/javascript,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/engine/rendering,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/entity,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/entity_header,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/enumerated,1d5f6ed5785d8a222ea9cfb0a4d9bd6c941e01d8
glossary/escape_character,f69b6693212029ce4b9fa0c753729044577af548
glossary/event,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/exception,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/exif,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/expando,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/extrinsic_size,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/fallback_alignment,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/falsy,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/favicon,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/federated_identity,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/fetch_directive,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/fetch_metadata_request_header,81bf621759d3a52fdf737c2d75f186a0073d1406
glossary/fingerprinting,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/firefox_os,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/firewall,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/first-class_function,13839b2979cc244034ffb1fe243240778b0cd23f
glossary/first_contentful_paint,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/first_cpu_idle,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/first_input_delay,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/first_meaningful_paint,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/first_paint,2d78abb3e793352e24e976ce0e68c08d817bd7f3
glossary/flex,5ba55a6939c0aaf988fc4d34ad7e51c52373a2a6
glossary/flex_container,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/flex_item,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/flexbox,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/flow_relative_values,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/forbidden_request_header,a8a430360e652306ae0b2d97388da9501671d2fb
glossary/forbidden_response_header_name,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/fork,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/fps,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/fragmentainer,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/ftp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ftu,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/function,0c81cbce5f95a0be935724bcd936f5592774eb3a
glossary/fuzzing,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/gamut,5ba55a6939c0aaf988fc4d34ad7e51c52373a2a6
glossary/garbage_collection,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/gecko,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/general_header,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/gif,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/git,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/global_object,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/global_scope,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/global_variable,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/glyph,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/google_chrome,74e7902b0875b6378d77df6d2d925a2d09d19f5d
glossary/gpl,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/gpu,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/graceful_degradation,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/grid,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_areas,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_axis,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_cell,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_column,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_container,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_lines,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_row,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/grid_tracks,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/guaranteed_invalid_value,55326f330a6ae829494c7606b1bd47b2c0f9d888
glossary/gutters,cee38200097c0261de3067165362100b830a580d
glossary/gzip_compression,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hash_function,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hash_routing,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/head,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/head_of_line_blocking,30d3d33b476209c803c07316eaa580474addfff2
glossary/high-level_programming_language,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hmac,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hoisting,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/host,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hotlink,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/houdini,60df76d616a9986e92e86939782b7cf6f7f52d56
glossary/hpkp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hsts,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/html,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/html5,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/html_color_codes,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/http,9584088475846ff014dadddf8f6eff25c0796bbb
glossary/http_2,30d3d33b476209c803c07316eaa580474addfff2
glossary/http_3,30d3d33b476209c803c07316eaa580474addfff2
glossary/http_content,13839b2979cc244034ffb1fe243240778b0cd23f
glossary/http_header,81bf621759d3a52fdf737c2d75f186a0073d1406
glossary/https,ca26363fcc6fc861103d40ac0205e5c5b79eb2fa
glossary/https_rr,0c81cbce5f95a0be935724bcd936f5592774eb3a
glossary/hyperlink,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hypertext,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/iana,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/icann,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ice,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ide,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/idempotent,99d723c4f77d7f537292a07dd7b5e5c13cb610da
glossary/identifier,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/identity_provider,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/idl,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ietf,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/iife,99d723c4f77d7f537292a07dd7b5e5c13cb610da
glossary/imap,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/immutable,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/indexeddb,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/information_architecture,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/inheritance,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ink_overflow,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/inline-level_content,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/input_method_editor,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/inset_properties,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/instance,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/interaction_to_next_paint,9548e8228e0872c244e3a0622ed0448139995ad6
glossary/internationalization,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/internet,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/interpolation,f69b6693212029ce4b9fa0c753729044577af548
glossary/intrinsic_size,85fccefc8066bd49af4ddafc12c77f35265c7e2d
glossary/invariant,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ip_address,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ipv4,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ipv6,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/irc,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/iso,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/isp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/itu,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/jank,35f86293e0d79cef864e2728542ce9f621653c01
glossary/java,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/javascript,6722199b4d63fad3c33db1146af380fc98b6c202
glossary/jitter,9dd28ca3964213e0564c80db0a7c39d8ad73ed72
glossary/jpeg,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/json,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/json_type_representation,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/just_in_time_compilation,2547f622337d6cbf8c3794776b17ed377d6aad57
