Path,SourceCommit
glossary/code_splitting,d821201936ea3f67634381b2086998ebfc29f39c
glossary/code_unit,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/codec,no_hash_commit
glossary/color_space,f69b6693212029ce4b9fa0c753729044577af548
glossary/color_wheel,7a551aaa034fbada3eb99e6fc924a0313b78307f
glossary/compile,06fb3fd5a4967ea68a766f318d08fd9d1bd46e9d
glossary/compile_time,no_hash_commit
glossary/composite_operation,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/computer_programming,no_hash_commit
glossary/conditional,no_hash_commit
glossary/constant,no_hash_commit
glossary/constructor,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/content_header,ae86913908651e6008079242691e06b5e01d1c78
glossary/continuous_media,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/control_flow,no_hash_commit
glossary/cookie,no_hash_commit
glossary/copyleft,no_hash_commit
glossary/cors-safelisted_request_header,5e9631df85d021e84133e14f4bd3c712e4f8fe08
glossary/cors-safelisted_response_header,no_hash_commit
glossary/cors,no_hash_commit
glossary/crawler,no_hash_commit
glossary/credential,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/crlf,no_hash_commit
glossary/cross-site_scripting,no_hash_commit
glossary/cross_axis,50e5e8a9b8a6b7d0dd9877610c9639d8b90f329f
glossary/crud,no_hash_commit
glossary/cryptanalysis,no_hash_commit
glossary/cryptography,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/csp,no_hash_commit
glossary/csrf,no_hash_commit
glossary/css,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/css_descriptor,no_hash_commit
glossary/css_pixel,no_hash_commit
glossary/css_preprocessor,no_hash_commit
glossary/css_selector,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/cssom,no_hash_commit
glossary/data_structure,no_hash_commit
glossary/database,no_hash_commit
glossary/debounce,332bbd7d5079f418175e68a13db8c38f4636cee9
glossary/decryption,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/deep_copy,3114504a9746114aa5501656b76198e85d7af901
glossary/delta,no_hash_commit
glossary/denial_of_service,c13b7a059a543d02e4dbafce42813dad1244dcaa
glossary/deno,8005d92738cb5678d9b1e434f02ddebaa15c1eaa
glossary/deserialization,no_hash_commit
glossary/developer_tools,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/digital_certificate,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/digital_signature,50e5e8a9b8a6b7d0dd9877610c9639d8b90f329f
glossary/distributed_denial_of_service,no_hash_commit
glossary/dmz,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/dns,no_hash_commit
glossary/doctype,no_hash_commit
glossary/document_directive,no_hash_commit
glossary/document_environment,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/dom,cebbd9095ac12557c55157355181672027fffc14
glossary/domain,no_hash_commit
glossary/domain_name,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/domain_sharding,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/dominator,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/dsl/digital_subscriber_line,no_hash_commit
glossary/dsl/domain_specific_language,no_hash_commit
glossary/dsl,no_hash_commit
glossary/dtls,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/dtmf,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/dynamic_typing,no_hash_commit
glossary/ecma,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/ecmascript,no_hash_commit
glossary/effective_connection_type,no_hash_commit
glossary/element,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/encapsulation,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/encryption,d2a9f2e26a8139d4bb270d7dc3cddd8b848719fe
glossary/endianness,88637aa25621db0218f2fd9e07ad62be2f0817b9
glossary/engine,b49ed0d28c2cfb0f39be603a62d37bcc1ec407dc
glossary/engine/javascript,3dbbefa32758e2a1ca9a37c2788370c06aae2738
glossary/engine/rendering,50e5e8a9b8a6b7d0dd9877610c9639d8b90f329f
glossary/entity,no_hash_commit
glossary/entity_header,f4f8e2f18ccf19a0bee59e1fe78753e276b98232
glossary/enumerated,4bd65a01204446af2254bb8864bd22ad87bc86b0
glossary/event,no_hash_commit
glossary/exception,no_hash_commit
glossary/exif,no_hash_commit
glossary/expando,no_hash_commit
glossary/fallback_alignment,50e5edd07155de2eec2a8b6b2ad95820748cfec7
glossary/falsy,19036f6d79250ddc254d17e2b08bd0c45944b0ef
glossary/favicon,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/fetch_directive,no_hash_commit
glossary/fetch_metadata_request_header,835d6632d59993861a0458510402787f8a2c3cb3
glossary/fingerprinting,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/firefox_os,no_hash_commit
glossary/firewall,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/first-class_function,fead53324d271aa05e93b369966a773bb328c64b
glossary/first_contentful_paint,no_hash_commit
glossary/first_cpu_idle,12c9cabc349f485e677ba7970e44ad526512941e
glossary/first_input_delay,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/first_meaningful_paint,no_hash_commit
glossary/first_paint,no_hash_commit
glossary/flex,333c924622d7ff78253a662f3d9d4e60263a93d9
glossary/flex_container,3c5185e55298c2ca14e4e63913a50bb81e3c5609
glossary/flex_item,3c5185e55298c2ca14e4e63913a50bb81e3c5609
glossary/flexbox,52dc11c43d656c48532096f1765b56d05c537711
glossary/flow_relative_values,63249f6b1e89f42e172878c54a2f9674bee50904
glossary/forbidden_request_header,1b88b4d62918f6f13d1155825e3881f52d90206e
glossary/forbidden_response_header_name,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/fork,no_hash_commit
glossary/fps,no_hash_commit
glossary/ftp,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/ftu,no_hash_commit
glossary/function,no_hash_commit
glossary/fuzzing,no_hash_commit
glossary/gamut,5ba55a6939c0aaf988fc4d34ad7e51c52373a2a6
glossary/garbage_collection,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/gecko,no_hash_commit
glossary/general_header,no_hash_commit
glossary/gif,no_hash_commit
glossary/git,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/global_object,no_hash_commit
glossary/global_scope,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/global_variable,no_hash_commit
glossary/glyph,no_hash_commit
glossary/google_chrome,no_hash_commit
glossary/gpl,no_hash_commit
glossary/gpu,no_hash_commit
glossary/graceful_degradation,no_hash_commit
glossary/grid,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_areas,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_axis,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_cell,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_column,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_container,no_hash_commit
glossary/grid_lines,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_row,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/grid_tracks,d2a9f2e26a8139d4bb270d7dc3cddd8b848719fe
glossary/gutters,21bed6549ed179757c999336ef4637d16f663137
glossary/gzip_compression,d2a9f2e26a8139d4bb270d7dc3cddd8b848719fe
glossary/hash_function,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/head,no_hash_commit
glossary/high-level_programming_language,no_hash_commit
glossary/hmac,no_hash_commit
glossary/hoisting,8fb5853ceee5db8ac6e1c564c6dda4b3f5ec86c5
glossary/host,no_hash_commit
glossary/hotlink,no_hash_commit
glossary/hpkp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/hsts,no_hash_commit
glossary/html,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/html5,no_hash_commit
glossary/http,no_hash_commit
glossary/http_2,no_hash_commit
glossary/http_3,no_hash_commit
glossary/http_content,ae86913908651e6008079242691e06b5e01d1c78
glossary/http_header,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/https,no_hash_commit
glossary/hyperlink,no_hash_commit
glossary/hypertext,no_hash_commit
glossary/iana,no_hash_commit
glossary/icann,no_hash_commit
glossary/ice,no_hash_commit
glossary/ide,no_hash_commit
glossary/idempotent,99d723c4f77d7f537292a07dd7b5e5c13cb610da
glossary/identifier,no_hash_commit
glossary/idl,a4d73f3e2a41b98e26f8f39af143338ad4900bd5
glossary/ietf,no_hash_commit
glossary/iife,no_hash_commit
glossary/imap,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/immutable,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary,no_hash_commit
glossary/indexeddb,no_hash_commit
glossary/information_architecture,no_hash_commit
glossary/inheritance,no_hash_commit
glossary/ink_overflow,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/inline-level_content,a46d4d15ea85b4bbb83df145228bc40f658868be
glossary/input_method_editor,no_hash_commit
glossary/inset_properties,c5f403bb08c91ae77ddfe47f937438fb5e6fcae5
glossary/instance,no_hash_commit
glossary/internationalization,5f5daffff583dffcf4650a8812bc228807a1b34d
glossary/internet,no_hash_commit
glossary/interpolation,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/intrinsic_size,no_hash_commit
glossary/ip_address,no_hash_commit
glossary/ipv4,no_hash_commit
glossary/ipv6,no_hash_commit
glossary/irc,no_hash_commit
glossary/iso,no_hash_commit
glossary/isp,no_hash_commit
glossary/itu,no_hash_commit
glossary/jank,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/java,5b2d7042b0f02dd7f6ecc2b2dfbb169bae8a4724
glossary/javascript,no_hash_commit
glossary/jpeg,no_hash_commit
glossary/json,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/just_in_time_compilation,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/kebab_case,6aa664dc5ccb5edf0897f99ad5feb59325dff831
glossary/key,no_hash_commit
glossary/keyword,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/khronos,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/largest_contentful_paint,50e5edd07155de2eec2a8b6b2ad95820748cfec7
glossary/latency,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/layout_mode,no_hash_commit
glossary/lazy_load,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/leading,b6dacb9087010826a5a7d5b2d7c428e89d8135cf
glossary/lgpl,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/ligature,no_hash_commit
glossary/literal,05d10f3e6eb1d5d8a8c5a236744c10249ade2e08
glossary/local_scope,no_hash_commit
glossary/local_variable,no_hash_commit
glossary/locale,05d10f3e6eb1d5d8a8c5a236744c10249ade2e08
glossary/localization,no_hash_commit
glossary/logical_properties,aa0ae01fcb69a07b099406e5d6ce907ee9b2f929
glossary/long_task,1391eec245db45782d4c73572ce7b375cbe43989
glossary/loop,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/lossless_compression,no_hash_commit
glossary/lossy_compression,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/ltr,no_hash_commit
glossary/main_axis,3c5185e55298c2ca14e4e63913a50bb81e3c5609
glossary/main_thread,no_hash_commit
glossary/markup,no_hash_commit
glossary/mathml,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/media/css,a850ca867a8b380a53320bab6870fb7335f22d52
glossary/media,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/media_query,e9b6cd1b7fa8612257b72b2a85a96dd7d45c0200
glossary/metadata,no_hash_commit
glossary/method,no_hash_commit
glossary/microsoft_edge,no_hash_commit
glossary/microsoft_internet_explorer,no_hash_commit
glossary/middleware,no_hash_commit
glossary/mime,no_hash_commit
glossary/mime_type,no_hash_commit
glossary/minification,no_hash_commit
glossary/mitm,no_hash_commit
glossary/mixin,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/mobile_first,no_hash_commit
glossary/modem,no_hash_commit
glossary/modularity,no_hash_commit
glossary/mozilla_firefox,no_hash_commit
glossary/mutable,no_hash_commit
glossary/mvc,no_hash_commit
glossary/namespace,no_hash_commit
glossary/nan,no_hash_commit
glossary/nat,no_hash_commit
glossary/native,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/navigation_directive,no_hash_commit
glossary/netscape_navigator,no_hash_commit
glossary/network_throttling,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/nntp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/node.js,no_hash_commit
glossary/node/dom,no_hash_commit
glossary/node,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/node/networking,no_hash_commit
glossary/non-normative,no_hash_commit
glossary/normative,no_hash_commit
glossary/null,8a3cafa914478bb274d649a95325c4b2dacd07cc
glossary/nullish,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/number,no_hash_commit
glossary/object,no_hash_commit
glossary/object_reference,no_hash_commit
glossary/oop,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/opengl,no_hash_commit
glossary/openssl,no_hash_commit
glossary/opera_browser,no_hash_commit
glossary/operand,no_hash_commit
glossary/operator,no_hash_commit
glossary/origin,cd76750e9e68ebdf8bf1ddc0630406d95eddc502
glossary/ota,no_hash_commit
glossary/owasp,no_hash_commit
glossary/p2p,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/pac,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/packet,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/page_load_time,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/parameter,2c4aa2968a162a8742f7bc25798803eaea292304
glossary/parent_object,no_hash_commit
glossary/parse,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/parser,no_hash_commit
glossary/payload_body,no_hash_commit
glossary/payload_header,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/pdf,no_hash_commit
glossary/perceived_performance,4bd65a01204446af2254bb8864bd22ad87bc86b0
glossary/percent-encoding,no_hash_commit
glossary/php,no_hash_commit
glossary/physical_properties,50e5edd07155de2eec2a8b6b2ad95820748cfec7
glossary/pixel,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/plaintext,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/plugin,no_hash_commit
glossary/png,no_hash_commit
glossary/polyfill,no_hash_commit
glossary/polymorphism,no_hash_commit
glossary/pop,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/port,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/prefetch,922c2b0f37e2f13887c50efe47e62bc23d94c3aa
glossary/preflight_request,9902715d9ac9f2bf60cbb9a6fcc744f5e0dfc80a
glossary/prerender,no_hash_commit
glossary/presto,no_hash_commit
glossary/primitive,72e6429af2f0ad138223623fb2c86087a008d4dd
glossary/privileged,no_hash_commit
glossary/privileged_code,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/progressive_enhancement,no_hash_commit
glossary/progressive_web_apps,no_hash_commit
glossary/promise,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/property/css,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/property,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/property/javascript,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/protocol,no_hash_commit
glossary/prototype-based_programming,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/prototype,no_hash_commit
glossary/proxy_server,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/pseudo-class,no_hash_commit
glossary/pseudo-element,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/pseudocode,no_hash_commit
glossary/public-key_cryptography,no_hash_commit
glossary/python,no_hash_commit
glossary/quality_values,5090082ff453369e1b9c44bf2bc975a00614114a
glossary/quaternion,no_hash_commit
glossary/quic,4bd65a01204446af2254bb8864bd22ad87bc86b0
glossary/rail,no_hash_commit
glossary/raster_image,no_hash_commit
glossary/rate_limit,332bbd7d5079f418175e68a13db8c38f4636cee9
glossary/rdf,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/real_user_monitoring,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/recursion,no_hash_commit
glossary/reflow,245307fe1bbb5a62c7e895fae62e0152f200b37b
glossary/regular_expression,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/render_blocking,245307fe1bbb5a62c7e895fae62e0152f200b37b
glossary/repaint,245307fe1bbb5a62c7e895fae62e0152f200b37b
glossary/replaced_elements,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/repo,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/reporting_directive,no_hash_commit
glossary/representation_header,no_hash_commit
glossary/request_header,no_hash_commit
glossary/resource_timing,d267a8cb862c20277f81bbc223221b36b0c613e6
glossary/response_header,no_hash_commit
glossary/responsive_web_design,no_hash_commit
glossary/rest,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/rgb,ceb303e16d56ac69c25ed2e72c258212714ab15a
glossary/ril,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/rng,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/robots.txt,no_hash_commit
glossary/round_trip_time,no_hash_commit
glossary/router,no_hash_commit
glossary/rss,no_hash_commit
glossary/rsync,0c163056cfe83fba519b757f15d2e20f83eddaff
glossary/rtf,no_hash_commit
glossary/rtl,no_hash_commit
glossary/rtsp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/ruby,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/safe/http,no_hash_commit
glossary/safe,no_hash_commit
glossary/salt,e63979cfb7866a20a546623e6cf736ccf9055f03
glossary/same-origin_policy,4bd65a01204446af2254bb8864bd22ad87bc86b0
glossary/scm,no_hash_commit
glossary/scope,no_hash_commit
glossary/screen_reader,no_hash_commit
glossary/script-supporting_element,no_hash_commit
glossary/scroll_boundary,fd4a5c3107826fe3689a0432ba56b3eba00a5f90
glossary/scroll_chaining,fd4a5c3107826fe3689a0432ba56b3eba00a5f90
glossary/scroll_container,2b112aef57df0649462db5d9f47d782a7aa1f25c
glossary/scroll_snap,ad896488bf8fac04fc6fa144c441fdbfd880737c
glossary/sctp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/sdk,d1e0c2b95f6f77e775dcf532b5b6ddc30dbd5129
glossary/sdp,2547f622337d6cbf8c3794776b17ed377d6aad57
glossary/search_engine,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/secure_context,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/semantics,no_hash_commit
glossary/seo,no_hash_commit
glossary/serializable_object,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/serialization,no_hash_commit
glossary/server,no_hash_commit
glossary/server_timing,f4f8e2f18ccf19a0bee59e1fe78753e276b98232
glossary/sgml,no_hash_commit
glossary/shadow_tree,cebbd9095ac12557c55157355181672027fffc14
glossary/shallow_copy,04e75ce1f83a591a576f52b143f195133bfcbe96
glossary/shim,0ed71747051ea80a842c7b4dc16765cf97ad2122
glossary/signature/function,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/signature,no_hash_commit
glossary/signature/security,no_hash_commit
glossary/simd,no_hash_commit
glossary/sisd,60798c7f7cdb86f1c1808a4416386bbfcc794649
glossary/site,ed947b2c608428b62a60f07d09dc543f732dc09b
glossary/site_map,no_hash_commit
glossary/sld,no_hash_commit
glossary/sloppy_mode,no_hash_commit
glossary/slug,no_hash_commit
glossary/smoke_test,no_hash_commit
glossary/smpte,no_hash_commit
glossary/smtp,no_hash_commit
glossary/snake_case,6aa664dc5ccb5edf0897f99ad5feb59325dff831
glossary/soap,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/source_map,7d4f930455a349e3c73836500add3d4840c76f5d
glossary/spa,5b20f5f4265f988f80f513db0e4b35c7e0cd70dc
glossary/specification,no_hash_commit
glossary/speculative_parsing,no_hash_commit
glossary/speed_index,d2a9f2e26a8139d4bb270d7dc3cddd8b848719fe
glossary/sql,no_hash_commit
glossary/sql_injection,ada5fa5ef15eadd44b549ecf906423b4a2092f34
glossary/sri,no_hash_commit
glossary/ssl,no_hash_commit
